trainerID,place,pokename,pokelevel
3843,0,Roserade,59
3843,1,Gardevoir,61
3843,2,Lickilicky,61
3844,0,Delcatty,57
3844,1,Abomasnow,58
3845,0,Metang,55
3845,1,Ludicolo,56
3846,0,Seviper,56
3846,1,Persian,56
3846,2,Absol,56
3847,0,Luxray,58
3847,1,Ursaring,59
3847,2,Gliscor,58
3848,0,Sandslash,56
3848,1,Gastrodon,56
3848,2,Claydol,57
3849,0,Sandslash,59
3849,1,Gastrodon,59
3849,2,Claydol,60
3850,0,Wigglytuff,58
3850,1,Gardevoir,59
3850,2,Medicham,58
3851,0,Kirlia,38
3851,1,Buneary,38
3851,2,Seaking,39
3852,0,Gardevoir,52
3852,1,Seaking,56
3852,2,Lopunny,52
3853,0,Mamoswine,45
3853,1,Mothim,46
3853,2,Rampardos,48
3854,0,Pinsir,55
3854,1,Lanturn,56
3855,0,Starmie,55
3855,1,Vibrava,56
3856,0,Starmie,61
3856,1,Flygon,62
3857,0,Nuzleaf,56
3857,1,Gyarados,57
3858,0,Dugtrio,55
3858,1,Raichu,54
3858,2,Ninetales,54
3859,0,Tauros,61
3860,0,Tauros,63
3861,0,Snorunt,39
3861,1,Snorunt,40
3861,2,Glalie,42
3862,0,Snover,41
3862,1,Sneasel,42
3863,0,Cherrim,34
3863,1,Azumarill,34
3863,2,Lopunny,35
3864,0,Cherrim,52
3864,1,Azumarill,52
3864,2,Lopunny,56
3865,0,Loudred,58
3865,1,Rampardos,59
3865,2,Pelipper,58
3866,0,Pupitar,58
3866,1,Torterra,61
3867,0,Clefable,47
3867,1,Torterra,48
3868,0,Electabuzz,47
3868,1,Magneton,48
3869,0,Charmeleon,29
3869,1,Magnemite,29
3870,0,Ivysaur,24
3870,1,Charmeleon,24
3870,2,Wartortle,24
3871,0,Stantler,53
3871,1,Tauros,52
3872,0,Magneton,33
3872,1,Quagsire,31
3872,2,Exeggcute,31
3873,0,Spinda,50
3873,1,Sudowoodo,52
3874,0,Mareep,35
3875,0,Electrode,43
3875,1,Starmie,43
3875,2,Ninetales,43
3876,0,Horsea,35
3876,1,Seadra,37
3877,0,Mareep,29
3877,1,Bellossom,29
3878,0,Poliwhirl,28
3879,0,Seadra,38
3880,0,Absol,47
3880,1,Alakazam,47
3881,0,Victreebel,32
3881,1,Kingler,32
3881,2,Flareon,32
3882,0,Victreebel,34
3882,1,Kingler,34
3882,2,Flareon,34
3883,0,Victreebel,38
3883,1,Kingler,39
3883,2,Flareon,38
3884,0,Victreebel,52
3884,1,Kingler,49
3884,2,Flareon,50
3885,0,Eevee,26
3885,1,Vaporeon,22
3885,2,Jolteon,22
3885,3,Flareon,22
3886,0,Goldeen,22
3886,1,Seaking,24
3887,0,Parasect,33
3887,1,Golduck,35
3887,2,Vaporeon,33
3888,0,Rapidash,36
3888,1,Flaaffy,31
3889,0,Rapidash,38
3889,1,Ampharos,37
3890,0,Rapidash,42
3890,1,Ampharos,40
3891,0,Rapidash,56
3891,1,Ampharos,59
3892,0,Staryu,24
3892,1,Starmie,26
3893,0,Pikachu,36
3893,1,Blastoise,36
3894,0,Shellder,26
3894,1,Cloyster,28
3895,0,Marill,27
3895,1,Wartortle,24
3895,2,Wartortle,24
3896,0,Rhyhorn,48
3896,1,Charmeleon,46
3896,2,Wartortle,46
3897,0,Dragonair,37
3898,0,Mareep,25
3898,1,Ninetales,25
3899,0,Dratini,35
3899,1,Dragonair,37
3900,0,Bulbasaur,32
3900,1,Ivysaur,32
3900,2,Venusaur,32
3901,0,Dragonair,38
3902,0,Charmander,26
3902,1,Bulbasaur,26
3902,2,Squirtle,26
3903,0,Dratini,35
3903,1,Dratini,35
3903,2,Seadra,35
3904,0,Horsea,33
3904,1,Horsea,33
3904,2,Seadra,35
3905,0,Ivysaur,47
3905,1,Starmie,47
3906,0,Growlithe,36
3906,1,Nidorina,33
3906,2,Staryu,36
3907,0,Growlithe,38
3907,1,Nidorina,36
3907,2,Staryu,38
3908,0,Arcanine,47
3908,1,Nidoqueen,43
3908,2,Starmie,47
3909,0,Arcanine,54
3909,1,Nidoqueen,53
3909,2,Starmie,56
3910,0,Pidgeot,25
3910,1,Electabuzz,27
3911,0,Slowking,50
3911,1,Lickilicky,53
3912,0,Jolteon,43
3912,1,Tangela,43
3912,2,Tauros,43
3913,0,Drilbur,30
3913,1,Zebstrika,30
3914,0,Swoobat,27
3915,0,Stoutland,33
3916,0,Furret,64
3916,1,Gabite,64
3916,2,Grumpig,64
3917,0,Vanillish,35
3917,1,Gothorita,35
3917,2,Duosion,35
3918,0,Simisage,44
3918,1,Simisear,44
3918,2,Simipour,44
3919,0,Galvantula,65
3919,1,Tropius,65
3919,2,Mamoswine,65
3920,0,Sawsbuck,40
3920,1,Jellicent,40
3921,0,Fraxure,41
3922,0,Whimsicott,30
3922,1,Tirtouga,30
3923,0,Deino,40
3923,1,Druddigon,40
3924,0,Klang,44
3924,1,Seismitoad,44
3925,0,Stoutland,45
3925,1,Scolipede,45
3926,0,Simisage,39
3926,1,Simisear,39
3926,2,Simipour,39
3927,0,Mienfoo,39
3927,1,Elgyem,39
3927,2,Pawniard,39
3928,0,Liepard,32
3928,1,Watchog,32
3928,2,Swoobat,32
3929,0,Alomomola,65
3929,1,Klinklang,65
3929,2,Beheeyem,65
3930,0,Tauros,66
3930,1,Wailord,66
3931,0,Vanillish,36
3931,1,Galvantula,36
3932,0,Cubchoo,35
3932,1,Leavanny,35
3933,0,Archen,31
3934,0,Fraxure,39
3934,1,Eelektrik,39
3934,2,Accelgor,39
3935,0,Fraxure,40
3935,1,Fraxure,40
3936,0,Purugly,68
3936,1,Espeon,68
3936,2,Lapras,68
3937,0,Swoobat,32
3937,1,Gothorita,32
3938,0,Absol,68
3938,1,Dodrio,68
3938,2,Walrein,68
3939,0,Gardevoir,61
3939,1,Gallade,61
3940,0,Mienfoo,39
3940,1,Elgyem,39
3940,2,Pawniard,39
3941,0,Simisage,39
3941,1,Simisear,39
3941,2,Simipour,39
3942,0,Jynx,65
3942,1,Vaporeon,65
3942,2,Gliscor,65
3943,0,Rotom,65
3943,1,Butterfree,65
3943,2,Alomomola,65
3944,0,Deino,41
3945,0,Whimsicott,45
3945,1,Zebstrika,45
3946,0,Gothita,29
3946,1,Lilligant,29
3946,2,Ducklett,29
3947,0,Dratini,63
3947,1,Sudowoodo,63
3947,2,Scyther,63
3947,3,Manectric,63
3948,0,Deino,39
3948,1,Fraxure,39
3948,2,Druddigon,39
3949,0,Magmortar,62
3950,0,Fraxure,41
3951,0,Krokorok,35
3951,1,Palpitoad,35
3951,2,Klang,35
3952,0,Lopunny,41
3952,1,Lampent,41
3953,0,Whimsicott,55
3953,1,Unfezant,55
3954,0,Archen,33
3954,1,Axew,33
3955,0,Golurk,55
3955,1,Sigilyph,55
3956,0,Tangrowth,55
3957,0,Galvantula,63
3957,1,Tropius,63
3957,2,Mamoswine,63
3958,0,Heatmor,66
3958,1,Umbreon,66
3958,2,Mismagius,66
3959,0,Grumpig,39
3959,1,Drifblim,39
3960,0,Klink,33
3960,1,Unfezant,33
3960,2,Sandslash,33
3961,0,Floatzel,47
3961,1,Mantine,47
3962,0,Basculin,46
3962,1,Basculin,46
3962,2,Azumarill,46
3963,0,Sawsbuck,50
3964,0,Tirtouga,33
3964,1,Axew,33
3965,0,Emolga,53
3965,1,Jellicent,53
3966,0,Herdier,18
3966,1,Marill,18
3967,0,Tauros,63
3967,1,Wailord,63
3968,0,Excadrill,50
3969,0,Drifblim,55
3969,1,Claydol,55
3970,0,Pelipper,47
3970,1,Wailord,47
3971,0,Swanna,53
3971,1,Galvantula,53
3972,0,Gligar,39
3972,1,Lilligant,39
3972,2,Basculin,39
3973,0,Linoone,63
3973,1,Mandibuzz,63
3973,2,Toxicroak,63
3974,0,Furret,63
3974,1,Braviary,63
3974,2,Seismitoad,63
3975,0,Tangela,39
3975,1,Zebstrika,39
3975,2,Skarmory,39
3976,0,Cofagrigus,50
3977,0,Arcanine,47
3977,1,Excadrill,47
3978,0,Jynx,63
3978,1,Vaporeon,63
3978,2,Aerodactyl,63
3979,0,Magnemite,18
3979,1,Basculin,18
3980,0,Rotom,62
3980,1,Butterfree,62
3980,2,Alomomola,62
3981,0,Tirtouga,34
3981,1,Magmar,34
3982,0,Alomomola,48
3983,0,Delcatty,41
3983,1,Eelektrik,41
3984,0,Scolipede,54
3984,1,Arcanine,54
3985,0,Beartic,50
3986,0,Galvantula,50
3987,0,Swanna,55
3987,1,Ampharos,55
3988,0,Vibrava,39
3988,1,Camerupt,39
3989,0,Golduck,47
3989,1,Starmie,47
3990,0,Walrein,48
3991,0,Durant,66
3991,1,Espeon,66
3991,2,Honchkrow,66
3992,0,Heatmor,55
3992,1,Galvantula,55
3993,0,Archen,34
3993,1,Electabuzz,34
3994,0,Starmie,47
3994,1,Drapion,47
3995,0,Swoobat,55
3995,1,Lilligant,55
3996,0,Pelipper,40
3996,1,Starmie,40
3997,0,Magmar,54
3997,1,Mamoswine,54
3998,0,Swanna,50
3999,0,Stoutland,33
3999,1,Krokorok,33
3999,2,Ferroseed,33
4000,0,Durant,55
4000,1,Ferrothorn,55
4001,0,Lucario,31
4002,0,Weavile,60
4003,0,Weezing,65
4003,1,Bronzong,65
4003,2,Eelektross,66
4004,0,Steelix,56
4004,1,Electrode,56
4004,2,Kangaskhan,57
4005,0,Doublade,46
4006,0,Absol,26
4006,1,Pinsir,25
4007,0,Chandelure,58
4008,0,Sharpedo,29
4008,1,Gardevoir,30
4009,0,Sneasel,54
4009,1,Cloyster,55
4010,0,Lanturn,36
4011,0,Electrode,36
4012,0,Magcargo,57
4012,1,Scizor,58
4013,0,Sableye,55
4013,1,Crustle,56
4014,0,Doduo,24
4014,1,Granbull,24
4014,2,Helioptile,25
4015,0,Raichu,42
4015,1,Golduck,42
4015,2,Marowak,43
4016,0,Ampharos,36
4017,0,Carbink,56
4017,1,Raichu,56
4017,2,Kingdra,57
4018,0,Cryogonal,52
4018,1,Piloswine,53
4018,2,Jynx,54
4019,0,Beartic,54
4019,1,Vanilluxe,55
4020,0,Delibird,54
4020,1,Mamoswine,55
4021,0,Sigilyph,45
4021,1,Rhyperior,45
4022,0,Flareon,55
4022,1,Heatmor,55
4023,0,Zangoose,28
4024,0,Wingull,20
4024,1,Numel,20
4024,2,Roselia,20
4025,0,Pelipper,26
4025,1,Numel,26
4025,2,Roselia,26
4026,0,Pelipper,33
4026,1,Camerupt,33
4026,2,Roselia,33
4027,0,Pelipper,44
4027,1,Camerupt,44
4027,2,Roserade,44
4028,0,Purugly,50
4028,1,Pelipper,51
4028,2,Camerupt,51
4028,3,Roserade,51
4028,4,Lapras,52
4029,0,Snorunt,38
4029,1,Masquerain,38
4029,2,Dusclops,38
4030,0,Vibrava,35
4030,1,Skarmory,37
4031,0,Seviper,26
4031,1,Swellow,28
4032,0,Golem,39
4032,1,Raichu,39
4033,0,Mawile,47
4034,0,Lairon,38
4034,1,Tropius,40
4035,0,Linoone,28
4036,0,Crobat,41
4037,0,Pinsir,41
4038,0,Torkoal,39
4038,1,Medicham,39
4039,0,Froslass,47
4040,0,Milotic,36
4041,0,Zangoose,28
4042,0,Ninetales,35
4042,1,Bellossom,37
4043,0,Vibrava,39
4043,1,Rhydon,39
4044,0,Linoone,28
4045,0,Delcatty,28
4046,0,Shedinja,55
4046,1,Shedinja,55
4047,0,Zangoose,26
4047,1,Breloom,28
4048,0,Zangoose,34
4048,1,Breloom,36
4049,0,Zangoose,40
4049,1,Breloom,42
4050,0,Zangoose,45
4050,1,Breloom,47
4051,0,Zangoose,52
4051,1,Breloom,53
4051,2,Chandelure,54
4052,0,Linoone,28
4053,0,Kecleon,26
4053,1,Magcargo,28
4054,0,Kecleon,33
4054,1,Magcargo,35
4055,0,Kecleon,40
4055,1,Magcargo,42
4056,0,Kecleon,44
4056,1,Vanillish,46
4056,2,Magcargo,44
4057,0,Kecleon,52
4057,1,Magcargo,53
4057,2,Vanilluxe,54
4058,0,Delcatty,28
4059,0,Electrode,44
4059,1,Swalot,44
4060,0,Lairon,38
4060,1,Alakazam,38
4060,2,Manectric,38
4061,0,Rhyhorn,36
4061,1,Tropius,36
4062,0,Electrike,20
4062,1,Makuhita,20
4062,2,Bagon,20
4063,0,Manectric,26
4063,1,Wailmer,26
4063,2,Hariyama,26
4064,0,Manectric,33
4064,1,Wailmer,33
4064,2,Hariyama,33
4065,0,Manectric,43
4065,1,Fraxure,43
4065,2,Hariyama,43
4065,3,Wailord,43
4066,0,Talonflame,50
4066,1,Manectric,51
4066,2,Wailord,51
4066,3,Hariyama,51
4066,4,Haxorus,52
4067,0,Slugma,24
4067,1,Kecleon,26
4068,0,Goomy,22
4068,1,Sylveon,23
4069,0,Cloyster,58
4070,0,Grimer,29
4071,0,Goodra,57
4072,0,Wingull,21
4072,1,Fearow,22
4073,0,Absol,46
4073,1,Lapras,47
4074,0,Marowak,56
4074,1,Braviary,56
4075,0,Kadabra,21
4076,0,Lilligant,45
4076,1,Weavile,46
4077,0,Vulpix,34
4077,1,Haunter,34
4077,2,Wigglytuff,35
4078,0,Skarmory,44
4078,1,Sharpedo,45
4079,0,Garbodor,44
4080,0,Slowpoke,14
4081,0,Growlithe,13
4082,0,Arcanine,55
4083,0,Sandshrew,32
4083,1,Marowak,33
4084,0,Oddish,100
4084,1,Bulbasaur,100
4084,2,Squirtle,100
4084,3,Psyduck,100
4084,4,Horsea,100
4084,5,Eevee,100
4085,0,Paras,100
4085,1,Bulbasaur,100
4085,2,Bellsprout,100
4085,3,Magnemite,100
4085,4,Psyduck,100
4085,5,Poliwag,100
4086,0,Flareon,100
4086,1,Slowpoke,100
4086,2,Diglett,100
4086,3,Lickitung,100
4086,4,Horsea,100
4086,5,Magnemite,100
4087,0,Vulpix,100
4087,1,Seel,100
4087,2,Voltorb,100
4087,3,Sandshrew,100
4087,4,Ditto,100
4087,5,Koffing,100
4088,0,Gloom,100
4088,1,Weepinbell,100
4088,2,Ivysaur,100
4088,3,Golduck,100
4088,4,Wartortle,100
4088,5,Seadra,100
4089,0,Gloom,100
4089,1,Parasect,100
4089,2,Ivysaur,100
4089,3,Magneton,100
4089,4,Golduck,100
4089,5,Seadra,100
4090,0,Rhyhorn,100
4090,1,Magneton,100
4090,2,Moltres,100
4090,3,Cloyster,100
4090,4,Dragonair,100
4090,5,Kangaskhan,100
4091,0,Ninetales,100
4091,1,Gyarados,100
4091,2,Raichu,100
4091,3,Sandslash,100
4091,4,Jynx,100
4091,5,Persian,100
4092,0,Vileplume,100
4092,1,Victreebel,100
4092,2,Rhydon,100
4092,3,Tentacruel,100
4092,4,Blastoise,100
4092,5,Lapras,100
4093,0,Vileplume,100
4093,1,Victreebel,100
4093,2,Venusaur,100
4093,3,Electabuzz,100
4093,4,Slowbro,100
4093,5,Kabutops,100
4094,0,Jolteon,100
4094,1,Ninetales,100
4094,2,Slowbro,100
4094,3,Dragonite,100
4094,4,Aerodactyl,100
4094,5,Snorlax,100
4095,0,Electrode,100
4095,1,Gengar,100
4095,2,Lapras,100
4095,3,Dragonite,100
4095,4,Charizard,100
4095,5,Dugtrio,100
4096,0,Starmie,100
4096,1,Dewgong,100
4096,2,Omastar,100
4096,3,Poliwrath,100
4096,4,Venusaur,100
4096,5,Exeggutor,100
4097,0,Venusaur,100
4097,1,Victreebel,100
4097,2,Lapras,100
4097,3,Electrode,100
4097,4,Alakazam,100
4097,5,Snorlax,100
4098,0,Mew,100
4098,1,Electrode,100
4098,2,Snorlax,100
4098,3,Cloyster,100
4098,4,Rhydon,100
4098,5,Arcanine,100
4099,0,Mew,100
4099,1,Starmie,100
4099,2,Exeggutor,100
4099,3,Tauros,100
4099,4,Rhydon,100
4099,5,Jolteon,100
4100,0,Marowak,50
4100,1,Chansey,50
4100,2,Parasect,50
4100,3,Nidorina,50
4100,4,Nidorino,50
4100,5,Lickitung,50
4101,0,Marowak,50
4101,1,Chansey,50
4101,2,Parasect,50
4101,3,Nidoqueen,50
4101,4,Nidoking,50
4101,5,Lickitung,50
4102,0,Omastar,50
4102,1,Dodrio,50
4102,2,Tentacruel,50
4102,3,Clefable,50
4102,4,Zapdos,50
4102,5,Pinsir,50
4103,0,Omastar,50
4103,1,Dodrio,50
4103,2,Tentacruel,50
4103,3,Clefable,50
4103,4,Zapdos,50
4103,5,Pinsir,50
4104,0,Machamp,55
4104,1,Electabuzz,55
4104,2,Scizor,55
4104,3,Bellossom,55
4104,4,Primeape,55
4104,5,Pinsir,55
4105,0,Gyarados,80
4105,1,Remoraid,60
4105,2,Muk,60
4105,3,Seadra,60
4105,4,Kingler,60
4105,5,Magcargo,60
4106,0,Stantler,100
4106,1,Hypno,100
4106,2,Exeggutor,100
4106,3,Clefable,100
4106,4,Victreebel,100
4106,5,Poliwrath,100
4107,0,Hypno,100
4107,1,Exeggutor,100
4107,2,Rapidash,100
4107,3,Politoed,100
4107,4,Espeon,100
4108,0,Jigglypuff,50
4108,1,Venonat,50
4108,2,Skiploom,50
4108,3,Clefairy,50
4108,4,Exeggcute,50
4108,5,Oddish,50
4109,0,Smeargle,50
4109,1,Tangela,50
4109,2,Jynx,50
4109,3,Golduck,50
4109,4,Haunter,50
4109,5,Ninetales,50
4110,0,Mew,100
4110,1,Ursaring,100
4110,2,Starmie,100
4110,3,Umbreon,100
4110,4,Muk,100
4110,5,Tyranitar,100
4111,0,Celebi,100
4111,1,Persian,100
4111,2,Gengar,100
4111,3,Machamp,100
4111,4,Lapras,100
4111,5,Raikou,100
4112,0,Bulbasaur,50
4112,1,Squirtle,50
4112,2,Charmander,50
4112,3,Chikorita,50
4112,4,Totodile,50
4112,5,Cyndaquil,50
4113,0,Ivysaur,50
4113,1,Wartortle,50
4113,2,Charmeleon,50
4113,3,Bayleef,50
4113,4,Croconaw,50
4113,5,Quilava,50
4114,0,Wingull,26
4114,1,Bagon,26
4115,0,Delibird,42
4115,1,Rhyhorn,40
4115,2,Anorith,42
4116,0,Sunkern,27
4116,1,Hoppip,28
4117,0,Luvdisc,41
4117,1,Hoothoot,41
4117,2,Treecko,42
4118,0,Glalie,51
4118,1,Breloom,54
4118,2,Swellow,51
4118,3,Rhydon,51
4119,0,Swellow,39
4119,1,Rhyhorn,39
4119,2,Sunflora,40
4120,0,Swellow,48
4120,1,Sneasel,47
4120,2,Girafarig,47
4120,3,Vigoroth,48
4121,0,Doduo,31
4121,1,Taillow,30
4122,0,Togepi,16
4122,1,Vulpix,18
4123,0,Marill,28
4123,1,Surskit,27
4124,0,Blaziken,60
4124,1,Sceptile,60
4124,2,Swampert,60
4124,3,Altaria,60
4124,4,Glalie,60
4125,0,Bagon,34
4125,1,Numel,33
4126,0,Mudkip,42
4126,1,Zubat,41
4126,2,Cacnea,41
4127,0,Taillow,16
4127,1,Hoothoot,15
4128,0,Barboach,42
4128,1,Seedot,41
4129,0,Typhlosion,60
4129,1,Feraligatr,60
4129,2,Meganium,60
4129,3,Breloom,60
4129,4,Ampharos,60
4130,0,Jirachi,50
4130,1,Espeon,50
4130,2,Xatu,50
4130,3,Medicham,50
4130,4,Gardevoir,50
4130,5,Girafarig,50
4131,0,Latias,50
4131,1,Delcatty,50
4131,2,Illumise,50
4131,3,Kirlia,50
4131,4,Miltank,50
4131,5,Luvdisc,50
4132,0,Entei,50
4132,1,Golem,50
4132,2,Muk,50
4132,3,Torkoal,50
4132,4,Manectric,50
4132,5,Tentacruel,50
4133,0,Bellossom,50
4133,1,Rhydon,50
4133,2,Gorebyss,50
4133,3,Weezing,50
4133,4,Magneton,50
4133,5,Alakazam,50
4134,0,Suicune,50
4134,1,Raikou,50
4134,2,Entei,50
4134,3,Aggron,50
4134,4,Donphan,50
4134,5,Salamence,50
4135,0,Kingdra,50
4135,1,Golbat,50
4135,2,Swampert,50
4135,3,Skarmory,50
4135,4,Feraligatr,50
4135,5,Starmie,50
4136,0,Noctowl,50
4136,1,Beautifly,50
4136,2,Wigglytuff,50
4136,3,Forretress,50
4136,4,Banette,50
4136,5,Xatu,50
4137,0,Jumpluff,50
4137,1,Houndoom,50
4137,2,Castform,50
4137,3,Tropius,50
4137,4,Shiftry,50
4137,5,Ampharos,50
4138,0,Dusclops,100
4138,1,Flygon,100
4138,2,Rayquaza,100
4138,3,Salamence,100
4138,4,Magneton,100
4138,5,Altaria,100
4139,0,Meganium,50
4139,1,Ninetales,50
4139,2,Weezing,50
4139,3,Sandslash,50
4139,4,Gardevoir,50
4139,5,Umbreon,50
4140,0,Huntail,50
4140,1,Gorebyss,50
4140,2,Volbeat,50
4140,3,Manectric,50
4140,4,Quagsire,50
4140,5,Mantine,50
4141,0,Anorith,50
4141,1,Beautifly,50
4141,2,Dustox,50
4141,3,Ledian,50
4141,4,Ariados,50
4141,5,Yanma,50
4142,0,Gyarados,50
4142,1,Rhydon,50
4142,2,Altaria,50
4142,3,Manectric,50
4142,4,Gorebyss,50
4142,5,Relicanth,50
4143,0,Dodrio,100
4143,1,Milotic,100
4143,2,Metagross,100
4143,3,Jirachi,100
4143,4,Raikou,100
4143,5,Crobat,100
4144,0,Bellossom,50
4144,1,Octillery,50
4144,2,Ninetales,50
4144,3,Donphan,50
4144,4,Solrock,50
4144,5,Sableye,50
4145,0,Voltorb,50
4145,1,Lombre,50
4145,2,Clamperl,50
4145,3,Nuzleaf,50
4145,4,Vibrava,50
4145,5,Teddiursa,50
4146,0,Slaking,100
4146,1,Alakazam,100
4146,2,Dodrio,100
4146,3,Espeon,100
4146,4,Raikou,100
4146,5,Crobat,100
4147,0,Nincada,50
4147,1,Zubat,50
4147,2,Swinub,50
4147,3,Sentret,50
4147,4,Pineco,50
4147,5,Taillow,50
4148,0,Skiploom,50
4148,1,Oddish,50
4148,2,Bellossom,50
4148,3,Chikorita,50
4148,4,Lombre,50
4148,5,Cacnea,50
4149,0,Skitty,50
4149,1,Jigglypuff,50
4149,2,Kirlia,50
4149,3,Surskit,50
4149,4,Trapinch,50
4149,5,Zigzagoon,50
4150,0,Heracross,50
4150,1,Wobbuffet,50
4150,2,Milotic,50
4150,3,Dodrio,50
4150,4,Cacturne,50
4150,5,Sableye,50
4151,0,Alakazam,100
4151,1,Rhydon,100
4151,2,Ludicolo,100
4151,3,Gyarados,100
4151,4,Regice,100
4151,5,Sceptile,100
4152,0,Graveler,50
4152,1,Swablu,50
4152,2,Plusle,50
4152,3,Minun,50
4152,4,Wailmer,50
4152,5,Pupitar,50
4153,0,Pelipper,50
4153,1,Gligar,50
4153,2,Delibird,50
4153,3,Golbat,50
4153,4,Masquerain,50
4153,5,Yanma,50
4154,0,Doduo,10
4154,1,Spoink,10
4155,0,Breloom,40
4155,1,Qwilfish,40
4155,2,Miltank,40
4155,3,Combusken,40
4155,4,Grumpig,40
4156,0,Azurill,7
4156,1,Igglybuff,7
4156,2,Togepi,7
4157,0,Marill,10
4157,1,Jigglypuff,10
4157,2,Togepi,10
4158,0,Azumarill,50
4158,1,Wigglytuff,50
4158,2,Togetic,50
4159,0,Clamperl,44
4159,1,Corsola,44
4159,2,Togetic,45
4160,0,Baltoy,12
4160,1,Skitty,11
4160,2,Chikorita,12
4161,0,Blissey,100
4162,0,Zapdos,50
4162,1,Articuno,50
4162,2,Entei,50
4162,3,Moltres,50
4162,4,Raikou,50
4162,5,Suicune,50
4163,0,Sneasel,23
4163,1,Spoink,23
4163,2,Spinda,23
4164,0,Sneasel,50
4164,1,Grumpig,50
4164,2,Spinda,50
4165,0,Crobat,69
4165,1,Swellow,69
4165,2,Heracross,69
4165,3,Hariyama,69
4165,4,Machamp,69
4166,0,Anorith,44
4166,1,Dustox,44
4166,2,Forretress,45
4166,3,Lileep,45
4167,0,Zigzagoon,8
4167,1,Numel,8
4168,0,Gligar,40
4168,1,Castform,40
4168,2,Cacturne,40
4168,3,Dugtrio,40
4169,0,Volbeat,40
4169,1,Tentacruel,40
4169,2,Dusclops,40
4169,3,Chimecho,40
4170,0,Marowak,50
4170,1,Manectric,50
4170,2,Starmie,50
4170,3,Gyarados,50
4170,4,Dodrio,50
4170,5,Lapras,50
4171,0,Breloom,62
4171,1,Tyranitar,62
4171,2,Swampert,62
4171,3,Armaldo,62
4172,0,Murkrow,40
4172,1,Swellow,40
4172,2,Noctowl,40
4172,3,Skarmory,40
4173,0,Quagsire,28
4173,1,Sealeo,28
4174,0,Marowak,50
4174,1,Girafarig,50
4175,0,Umbreon,64
4175,1,Milotic,64
4175,2,Regice,64
4175,3,Ludicolo,64
4175,4,Articuno,64
4176,0,Ledyba,21
4176,1,Spoink,21
4176,2,Bellossom,21
4177,0,Mew,100
4177,1,Raikou,100
4178,0,Nuzleaf,31
4178,1,Graveler,29
4179,0,Dewgong,50
4180,0,Sunflora,22
4180,1,Furret,22
4180,2,Linoone,22
4181,0,Shiftry,69
4181,1,Jumpluff,69
4181,2,Houndoom,69
4181,3,Castform,69
4181,4,Flygon,69
4182,0,Smeargle,99
4187,0,Smeargle,99
4189,0,Emolga,62
4190,0,Slowbro,61
4190,1,Raichu,61
4190,2,Alakazam,61
4190,3,Hypno,61
4200,0,Dugtrio,37
4200,1,Sliggoo,37
4201,0,Herdier,36
4201,1,Lumineon,37
4202,0,Shelgon,37
4203,0,Parasect,36
4203,1,Drifblim,36
4203,2,Vibrava,37
4204,0,Primeape,37
4205,0,Muk,37
4206,0,Magneton,37
4207,0,Porygon2,37
4208,0,Machoke,37
4209,0,Vanillish,37
4211,0,Pelipper,37
4212,0,Magmar,38
4213,0,Electabuzz,38
4214,0,Ledian,38
4224,0,Carvanha,20
4224,1,Poochyena,20
4224,2,Carvanha,20
4225,0,Carvanha,32
4225,1,Mightyena,32
4225,2,Sharpedo,32
4226,0,Carvanha,28
4226,1,Mightyena,28
4227,0,Sharpedo,38
4227,1,Mightyena,38
4228,0,Carvanha,28
4228,1,Mightyena,28
4229,0,Sharpedo,37
4229,1,Mightyena,37
4230,0,Mightyena,34
4230,1,Golbat,34
4231,0,Mightyena,23
4231,1,Carvanha,23
4232,0,Grimer,24
4232,1,Carvanha,24
4233,0,Sharpedo,32
4234,0,Sharpedo,31
4235,0,Sharpedo,38
4236,0,Sharpedo,39
4237,0,Sharpedo,53
4238,0,Sharpedo,55
4258,0,Pineco,25
4258,1,Ledyba,25
4258,2,Surskit,25
4258,3,Nincada,24
4258,4,Anorith,24
4259,0,Mawile,48
4259,1,Machoke,48
4259,2,Quagsire,49
4259,3,Dusclops,49
4259,4,Altaria,50
4260,0,Wobbuffet,45
4260,1,Wailmer,45
4260,2,Ariados,45
4260,3,Azumarill,44
4260,4,Wigglytuff,44
4261,0,Tropius,60
4261,1,Ludicolo,60
4261,2,Vileplume,59
4261,3,Bellossom,59
4261,4,Shiftry,60
4262,0,Surskit,30
4262,1,Goldeen,30
4262,2,Corphish,29
4262,3,Horsea,29
4262,4,Staryu,28
4263,0,Hariyama,52
4263,1,Cacturne,53
4263,2,Weezing,53
4263,3,Golem,54
4263,4,Starmie,55
4264,0,Rhyhorn,35
4264,1,Phanpy,35
4264,2,Barboach,34
4264,3,Nosepass,34
4264,4,Lileep,34
4265,0,Whismur,20
4265,1,Jigglypuff,20
4265,2,Slakoth,19
4265,3,Skitty,19
4265,4,Zigzagoon,18
4266,0,Beautifly,40
4266,1,Swellow,40
4266,2,Golbat,40
4266,3,Masquerain,39
4266,4,Pelipper,39
4267,0,Regirock,50
4267,1,Regice,50
4267,2,Registeel,50
4267,3,Relicanth,50
4267,4,Wailord,50
4267,5,Flygon,50
4268,0,Bayleef,50
4268,1,Quilava,50
4268,2,Croconaw,50
4268,3,Murkrow,50
4268,4,Medicham,50
4268,5,Sealeo,50
4269,0,Groudon,50
4269,1,Castform,50
4269,2,Shuckle,50
4269,3,Electrode,50
4269,4,Jumpluff,50
4269,5,Swalot,50
